UID      PID   PPID   LWP C NLWP %CPU %MEM   VSZ    RSS TTY      STAT START   TIME    COMMAND
aniket   4654  3888   4667 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   4668 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   4912 2 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5036 2 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5037 2 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5038 1 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5039 1 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5058 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5059 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5060 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5061 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5062 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5091 2 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5092 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5199 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5628 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4654  3888   5756 0 24   92.4 5.4  1463510684 882900 ?        Rl   17:43   5:59    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaþ
aniket   4862  2119   4862 0 5    0.0  0.1  533732 27216 ?        Sl   17:43   0:00    /usr/bin/update-notifier
aniket   4862  2119   4869 0 5    0.0  0.1  533732 27216 ?        Sl   17:43   0:00    /usr/bin/update-notifier
aniket   4862  2119   4870 0 5    0.0  0.1  533732 27216 ?        Sl   17:43   0:00    /usr/bin/update-notifier
aniket   4862  2119   4871 0 5    0.0  0.1  533732 27216 ?        Sl   17:43   0:00    /usr/bin/update-notifier
aniket   4862  2119   4876 0 5    0.0  0.1  533732 27216 ?        Sl   17:43   0:00    /usr/bin/update-notifier
aniket   5085  3888   5085 0 6    0.0  0.2  67819112 47492 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-foå
aniket   5085  3888   5086 0 6    0.0  0.2  67819112 47492 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-foå
aniket   5085  3888   5087 0 6    0.0  0.2  67819112 47492 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-foå
aniket   5085  3888   5088 0 6    0.0  0.2  67819112 47492 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-foå
aniket   5085  3888   5089 0 6    0.0  0.2  67819112 47492 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-foå
aniket   5085  3888   5090 0 6    0.0  0.2  67819112 47492 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-GB --service-sandbox-type=service --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-foå
aniket   5093  3888   5093 4 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5094 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5095 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5096 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5097 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5098 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5099 1 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5100 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5101 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5143 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5144 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5145 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5146 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5147 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5148 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5151 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5152 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5153 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5175 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5093  3888   5236 0 20   8.2  1.6  1461822404 261476 ?        Sl   17:44   0:26    /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --ozone-platform=x11 --lang=en-GB --num-raster-threads=4 --enable-main-frame-before-activaÿ
aniket   5119  3868   5119 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
aniket   5119  3868   5121 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
aniket   5119  3868   5122 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
aniket   5119  3868   5123 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
aniket   5119  3868   5124 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
aniket   5119  3868   5125 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
aniket   5119  3868   5126 0 8    0.0  0.5  50793828 80784 ?        Sl   17:44   0:00    /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=none --crashpad-handler-pid=3877 --enable-crash-reporter=3c41256b-4b29-479b-a17d-e3ca9c7563b2, --change-stack-guard-on-fork=enable --shar]
